"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL1191611";"";"None";"311.34";"0";"3.40";"3f";"COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3131197";"inhibition of human recombinant CDK5/p25 using histone H1 as substrate by scintillation counting in presence of [gamma-33P]ATP";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3124767";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";""
"CHEMBL301018";"";"None";"333.75";"0";"4.18";"3h";"COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3131197";"inhibition of human recombinant CDK5/p25 using histone H1 as substrate by scintillation counting in presence of [gamma-33P]ATP";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3124767";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";""
"CHEMBL3127769";"";"None";"323.35";"0";"3.59";"3d";"COc1cc2ncnc(Nc3ccc(C(C)=O)cc3)c2cc1OC";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3131197";"inhibition of human recombinant CDK5/p25 using histone H1 as substrate by scintillation counting in presence of [gamma-33P]ATP";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3124767";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";""
"CHEMBL3609655";"";"None";"353.38";"0";"2.43";"16";"CO[C@@H]1CCN2C(=O)c3cccc(NC(=O)Nc4cnccn4)c3[C@@H]2C1";"IC50";"'='";"480.0";"nM";"6.32";"";"";"UO_0000065";"17.88";"0.33";"3.89";"6.55";"0";"CHEMBL3611469";"Inhibition of human recombinant CDK5/p25 using histone H1 substrate and ATP";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3608270";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL1276127";"INDIRUBIN";"2.0";"262.27";"0";"2.66";"1; 4a";"O=C1Nc2ccccc2/C1=C1/Nc2ccccc2C1=O";"IC50";"'='";"5500.0";"nM";"5.26";"";"";"UO_0000065";"20.05";"0.36";"2.60";"9.04";"1";"CHEMBL4016717";"Inhibition of CDK5/p35NCK (unknown origin)";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4014343";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL2064531";"";"None";"388.45";"1";"5.42";"14a";"c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2066818";"Inhibition of human recombinant CDK5/p35 by FRET assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2062370";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL4238883";"";"None";"413.48";"0";"4.87";"54";"CCn1cc(C2=C(c3cn(C(C)C)c4ccccc34)C(=O)N(O)C2=O)c2ccccc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4234041";"Inhibition of recombinant full length human CDK5/p25 expressed in bacteria using histone H1 as substrate in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4229455";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";""
"CHEMBL75680";"ALOISINE A";"None";"267.33";"0";"3.67";"36";"CCCCc1c(-c2ccc(O)cc2)[nH]c2nccnc12";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"25.06";"0.46";"3.03";"10.84";"0";"CHEMBL4613405";"Inhibition of CDK5/p25 (unknown origin)";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4613207";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";""
"CHEMBL14762";"SELICICLIB";"2.0";"354.46";"0";"3.20";"Roscovitine";"CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1";"IC50";"'='";"270.0";"nM";"6.57";"";"";"UO_0000065";"18.53";"0.35";"3.37";"7.47";"0";"CHEMBL4397865";"Inhibition of recombinant full length N-terminal GST tagged human CDK5/p25 expressed in baculovirus infected sf9 cells using histone H1 as substrate measured after 60 mins in presence of ATP by ADP-Glo kinase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4396883";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"CHEMBL3308860";"";""
"CHEMBL3289596";"";"None";"379.42";"0";"4.62";"5a";"O=C1Cc2c([nH]c3c(/C=C/C(=O)c4ccccc4)cccc23)-c2cccnc2N1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3293377";"Inhibition of human recombinant CDK5/p25";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3286354";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";""
"CHEMBL4093231";"";"None";"344.80";"0";"2.55";"6o";"CC[C@@H](CO)NC(=O)c1cccc(-c2cnc3ccc(Cl)nn23)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4041957";"Inhibition of human recombinant CDK5/p25 after 30 mins by [gamma-33P]ATP based scintillation counting analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4041493";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";""
"CHEMBL4067477";"";"None";"331.81";"0";"2.81";"11j";"CC[C@@H](CO)Nc1ccc2ncc(-c3cc(Cl)ccc3N)n2n1";"IC50";"'='";"17000.0";"nM";"4.77";"";"";"UO_0000065";"14.37";"0.28";"1.96";"5.39";"0";"CHEMBL4041957";"Inhibition of human recombinant CDK5/p25 after 30 mins by [gamma-33P]ATP based scintillation counting analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4041493";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";""
"CHEMBL2029618";"";"None";"337.38";"0";"3.64";"(R)-(+)-15";"CN1CCC[C@@H]1c1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12";"IC50";"'='";"570.0";"nM";"6.24";"";"";"UO_0000065";"18.51";"0.34";"2.60";"8.45";"0";"CHEMBL2032664";"Inhibition of human recombinant CDK5/p25 using [gamma 33P]ATP after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2029219";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL4861720";"";"None";"336.37";"0";"3.00";"11";"CN(C)c1nccn2c(-c3cnn(C)c3)c(-c3ccc(F)cc3)nc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4814490";"Inhibition of human recombinant CDK5/ p25 expressed in bacterial expression system using histone H1 as substrate in presence of ATP measured after 30 mins by ADP-Glo assay";"A";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4813913";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 0.5 hr";""
"CHEMBL2041914";"";"None";"276.26";"0";"1.85";"4a";"O=C1NC(=O)c2c1c1c3ccccc3[nH]c1n1nccc21";"IC50";"'='";"4000.0";"nM";"5.40";"";"";"UO_0000065";"19.54";"0.35";"3.55";"6.81";"0";"CHEMBL2045473";"Inhibition of human recombinant CDK5/p25";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2040806";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";""
"CHEMBL490159";"BUCHENAVIANINE";"None";"365.43";"0";"4.33";"5";"COc1cc(O)c(C2CCCCN2C)c2oc(-c3ccccc3)cc(=O)c12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2032664";"Inhibition of human recombinant CDK5/p25 using [gamma 33P]ATP after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2029219";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL4087174";"";"None";"468.44";"0";"3.38";"7p";"O=C(N[C@H]1C[C@@H](n2cnc3c(NCc4cccnc4)ncnc32)C1)c1cccc(C(F)(F)F)n1";"IC50";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"16.31";"0.31";"4.26";"6.91";"0";"CHEMBL4046564";"Inhibition of CDK5/p35 (unknown origin) using ULingt-4E-BP as substrate after 1 hr in presence of ATP by fluorescence assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4043187";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";""
"CHEMBL4070922";"";"None";"392.47";"0";"1.44";"10k";"Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NC5CCNC5)ncnc43)C2)n1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4046564";"Inhibition of CDK5/p35 (unknown origin) using ULingt-4E-BP as substrate after 1 hr in presence of ATP by fluorescence assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4043187";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";""
"CHEMBL4097273";"";"None";"492.58";"0";"3.08";"10j";"Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NC5CCN(C(=O)OC(C)(C)C)C5)ncnc43)C2)n1";"IC50";"'>'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4046564";"Inhibition of CDK5/p35 (unknown origin) using ULingt-4E-BP as substrate after 1 hr in presence of ATP by fluorescence assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4043187";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";""
"CHEMBL4079206";"";"None";"462.33";"0";"4.46";"11d";"CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(/C=C/c4c(Cl)cccc4Cl)oc23)[C@H](O)C1";"IC50";"'='";"15.5";"nM";"7.81";"";"";"UO_0000065";"16.89";"0.34";"3.35";"8.30";"0";"CHEMBL4048324";"Inhibition of CDK5/cyclin p25 (unknown origin) after 30 mins in presence of [33P]-gamma-ATP by filter binding assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4043283";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL2069715";"";"None";"341.40";"0";"2.58";"4e";"NS(=O)(=O)c1cc(-c2nc3ccc([N+](=O)[O-])cc3s2)cs1";"IC50";"'='";"1272.0";"nM";"5.90";"";"";"UO_0000065";"17.27";"0.38";"3.32";"5.07";"0";"CHEMBL2072225";"Inhibition of human recombinant Cdk5/p25 incubated for 15 mins by scintillation proximity assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2069176";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2029615";"";"None";"351.40";"0";"4.03";"(S)-(-)-1";"CN1CCCC[C@H]1c1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"20.78";"0.38";"3.27";"9.88";"0";"CHEMBL2032664";"Inhibition of human recombinant CDK5/p25 using [gamma 33P]ATP after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2029219";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL3734959";"";"None";"413.48";"0";"3.54";"16p";"CN1CCN(c2ccc3nc(-c4cccc5c4OCO5)c(-c4ccccc4)n3n2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3736772";"Inhibition of human recombinant CDK5/P25 expressed in Escherichia coli using histone H1 substrate after 30 mins by scintillation and luminescence counting method in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3734718";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL3735582";"";"None";"428.50";"0";"2.98";"16c";"CN1CCN(c2ccc3nc(-c4cccc5c4OCCO5)c(-c4ccncc4)n3n2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3736772";"Inhibition of human recombinant CDK5/P25 expressed in Escherichia coli using histone H1 substrate after 30 mins by scintillation and luminescence counting method in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3734718";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL3091798";"";"None";"306.28";"0";"2.75";"36";"Nc1ncnc2c1oc1cc(-c3ccc4c(c3)OCO4)cnc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3096256";"Inhibition of human recombinant CDK5/p25 using [gamma-33P]ATP as substrate after 30 mins by scintillation counting analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3091443";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL491647";"";"None";"386.41";"0";"3.64";"33";"COCc1cccc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c12";"IC50";"'='";"12700.0";"nM";"4.90";"";"";"UO_0000065";"12.67";"0.23";"1.26";"6.66";"0";"CHEMBL963382";"Inhibition of CDK5/P35";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153825";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";""
"CHEMBL361537";"";"None";"305.33";"0";"4.75";"7c";"CCOc1cnc2oc3ccc(O)cc3c2c1-c1ccccc1";"IC50";"'='";"5900.0";"nM";"5.23";"";"";"UO_0000065";"17.13";"0.31";"0.48";"9.42";"0";"CHEMBL831673";"Inhibitory concentration tested against Cyclin-dependent kinase 5";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144308";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"DIN";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"19.66";"0.37";"5.52";"8.42";"0";"CHEMBL5048671";"Inhibition of Nano-Luc fused human full length CDK5/P35 transfected in HEK293 cells incubated for 1 hr by NanoBRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5046275";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL3092862";"";"None";"454.48";"0";"1.72";"3a";"NCCOCCOCCOc1ccc(NC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3097757";"Inhibition of human recombinant CDK5/p25 using [gamma-33P]-ATP after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3091319";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";""
"CHEMBL210385";"";"None";"284.39";"0";"3.69";"6e";"CC(C)CCN1C=Nc2ccc3nc(C#N)sc3c2C1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL867238";"Inhibition of CDK5/p25 in presence of 15 uM ATP";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1138085";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL3735184";"";"None";"442.52";"0";"3.72";"16n";"CC1CN(c2ccc3nc(-c4cccc5c4OCO5)c(-c4ccncc4)n3n2)CC(C)N1C";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3736772";"Inhibition of human recombinant CDK5/P25 expressed in Escherichia coli using histone H1 substrate after 30 mins by scintillation and luminescence counting method in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3734718";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL233539";"";"None";"385.86";"0";"1.21";"4i";"CC(=O)Nn1c(Cc2csc(NC(=O)CCl)n2)nnc1SCC#N";"IC50";"'='";"415.0";"nM";"6.38";"";"";"UO_0000065";"16.54";"0.36";"5.17";"5.08";"0";"CHEMBL892384";"Inhibition of human cdk5/p25 by SPA";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1147182";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL242151";"";"None";"413.49";"0";"2.28";"4f";"CC(=O)Nc1nc(Cc2nnc(SCC#N)n2NC(=O)c2ccccc2)cs1";"IC50";"'='";"395.0";"nM";"6.40";"";"";"UO_0000065";"15.49";"0.31";"4.12";"5.10";"0";"CHEMBL892384";"Inhibition of human cdk5/p25 by SPA";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1147182";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL234349";"";"None";"312.38";"0";"0.66";"2j";"CC(=O)Nc1nc(Cc2nnc(S)n2NC(C)=O)cs1";"IC50";"'='";"598.0";"nM";"6.22";"";"";"UO_0000065";"19.92";"0.42";"5.56";"6.11";"0";"CHEMBL892384";"Inhibition of human cdk5/p25 by SPA";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1147182";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL242997";"";"None";"436.52";"0";"3.25";"2g";"O=C(Nc1nc(Cc2nnc(S)n2NC(=O)c2ccccc2)cs1)c1ccccc1";"IC50";"'='";"894.0";"nM";"6.05";"";"";"UO_0000065";"13.86";"0.28";"2.80";"5.94";"0";"CHEMBL892384";"Inhibition of human cdk5/p25 by SPA";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1147182";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL388978";"STAUROSPORINE";"None";"466.54";"0";"4.35";"Staurosporine";"CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4";"IC50";"'='";"2.67";"nM";"8.57";"";"";"UO_0000065";"18.38";"0.33";"4.22";"12.34";"0";"CHEMBL4328354";"Inhibition of human CDK5/p25 using histone H1 as substrate by [gamma-33P]-ATP assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4325871";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";""
"CHEMBL2402946";"";"None";"498.64";"1";"5.00";"6b";"NC1CCC(Nc2nc(NCc3ccc(-c4ccccc4O)nc3)c3ncn(C4CCCC4)c3n2)CC1";"IC50";"'='";"18.7";"nM";"7.73";"";"";"UO_0000065";"15.50";"0.29";"2.73";"6.09";"0";"CHEMBL2406223";"Inhibition of CDK5/p35 (unknown origin) using histone H1 as substrate";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2401709";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL4634634";"";"None";"365.44";"0";"1.44";"29";"C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4603436";"Inhibition of recombinant full length human His-tagged CDK5/p35 expressed in baculovirus expression system using serine/threonine-12 peptide as substrate incubated for 60 mins in presence of ATP by Z'-LYTE assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4602617";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";""
"CHEMBL2313923";"";"None";"343.36";"0";"4.87";"2u";"COc1ccc2c(c1)sc1c(Nc3ccc(F)cc3F)ncnc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320288";"Inhibition of human recombinant CDK5/p25 after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2311417";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";""
