"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3734959";"";"None";"413.48";"0";"3.54";"16p";"CN1CCN(c2ccc3nc(-c4cccc5c4OCO5)c(-c4ccccc4)n3n2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3736772";"Inhibition of human recombinant CDK5/P25 expressed in Escherichia coli using histone H1 substrate after 30 mins by scintillation and luminescence counting method in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3734718";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL3735582";"";"None";"428.50";"0";"2.98";"16c";"CN1CCN(c2ccc3nc(-c4cccc5c4OCCO5)c(-c4ccncc4)n3n2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3736772";"Inhibition of human recombinant CDK5/P25 expressed in Escherichia coli using histone H1 substrate after 30 mins by scintillation and luminescence counting method in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3734718";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"DIN";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"19.66";"0.37";"5.52";"8.42";"0";"CHEMBL5048671";"Inhibition of Nano-Luc fused human full length CDK5/P35 transfected in HEK293 cells incubated for 1 hr by NanoBRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5046275";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 1.0 hr";"INHIBITOR"
"CHEMBL3735184";"";"None";"442.52";"0";"3.72";"16n";"CC1CN(c2ccc3nc(-c4cccc5c4OCO5)c(-c4ccncc4)n3n2)CC(C)N1C";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3736772";"Inhibition of human recombinant CDK5/P25 expressed in Escherichia coli using histone H1 substrate after 30 mins by scintillation and luminescence counting method in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3734718";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL4634634";"";"None";"365.44";"0";"1.44";"29";"C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4603436";"Inhibition of recombinant full length human His-tagged CDK5/p35 expressed in baculovirus expression system using serine/threonine-12 peptide as substrate incubated for 60 mins in presence of ATP by Z'-LYTE assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4602617";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";""
"CHEMBL225043";"";"None";"382.47";"0";"3.62";"18c";"COc1ccc(CNc2nc(NC(=O)C(C)C)nc3c2ncn3C(C)C)cc1";"IC50";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"15.39";"0.29";"2.27";"6.26";"0";"CHEMBL904415";"Inhibition of recombinant mammalian CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144519";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL4244860";"";"None";"533.63";"2";"6.43";"56; NSC 776693";"N#CCCCCCn1cc(C2=C(c3cn(CCCCCC#N)c4ccccc34)C(=O)N(O)C2=O)c2ccccc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4234041";"Inhibition of recombinant full length human CDK5/p25 expressed in bacteria using histone H1 as substrate in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4229455";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";""
"CHEMBL4245590";"";"None";"452.51";"0";"4.89";"50; NSC 776694";"Cn1cc(C2=C(c3cn(CCCCCC#N)c4ccccc34)C(=O)N(O)C2=O)c2ccccc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4234041";"Inhibition of recombinant full length human CDK5/p25 expressed in bacteria using histone H1 as substrate in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4229455";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";""
"CHEMBL225002";"";"None";"396.50";"0";"4.01";"18b";"COc1ccc(CNc2nc(NC(=O)CC(C)C)nc3c2ncn3C(C)C)cc1";"IC50";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"14.49";"0.27";"1.73";"6.11";"0";"CHEMBL904415";"Inhibition of recombinant mammalian CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144519";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL76660";"";"None";"264.12";"0";"3.88";"20";"Clc1cc(Cl)cc(-c2cc3[nH]ccnc-3n2)c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL663599";"Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1145099";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL77540";"";"None";"332.39";"0";"2.12";"31";"Cc1c(-c2ccc(OS(=O)(=O)N(C)C)cc2)[nH]c2nccnc12";"IC50";"'='";"900.0";"nM";"6.05";"";"";"UO_0000065";"18.19";"0.36";"3.93";"6.86";"0";"CHEMBL663599";"Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1145099";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL1331734";"";"None";"271.34";"0";"4.07";"NSC625987";"COc1ccc(OC)c2c(=S)c3ccccc3[nH]c12";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4309973";"Inhibition of GST-tagged CDK5/p25 (unknown origin) expressed in Baculovirus infected Sf9 cells using histone H1 as substrate as substrate in presence of [gamma-33P]-ATP by radiometric filter binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4308846";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308860";"";""
"CHEMBL78232";"";"None";"209.25";"0";"2.64";"48";"Cn1c(-c2ccccc2)cc2nccnc21";"IC50";"'='";"7000.0";"nM";"5.16";"";"";"UO_0000065";"24.64";"0.44";"2.51";"16.79";"0";"CHEMBL663599";"Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1145099";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL77002";"";"None";"255.28";"0";"2.59";"16";"COc1cc(OC)cc(-c2cc3[nH]ccnc-3n2)c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL663599";"Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1145099";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"11; SCH727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"22.70";"0.42";"6.72";"9.72";"1";"CHEMBL3856488";"Inhibition of recombinant CDK5/p25 (unknown origin) expressed in baculovirus infected Sf9 insect cells using biotinylated histone H1 as substrate after 1 hr by gamma32P-ATP based liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3856187";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3308860";"";""
"CHEMBL4866187";"";"None";"372.41";"0";"4.14";"10";"CN(C)c1nccn2c(-c3ccc4[nH]ncc4c3)c(-c3ccc(F)cc3)nc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4814490";"Inhibition of human recombinant CDK5/ p25 expressed in bacterial expression system using histone H1 as substrate in presence of ATP measured after 30 mins by ADP-Glo assay";"A";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4813913";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 0.5 hr";""
"CHEMBL4870529";"";"None";"349.37";"0";"2.64";"21";"CN(C)c1nccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4814500";"Inhibition of human recombinant CDK5/ p25 expressed in bacterial expression system using histone H1 as substrate in presence of [gamma-33P]ATP by radiometric assay";"A";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4813913";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";""
"CHEMBL4550702";"";"None";"406.39";"0";"3.15";"9";"Cn1cc(-c2cnc3c(-c4csc(C(=O)NCC(F)(F)F)c4)cnn3c2)cn1";"IC50";"'<'";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4479704";"Inhibition of full-length recombinant human GST and His-tagged CDK5/P25 expressed in baculovirus expression system by Z'-LYTE assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4477252";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";""
"CHEMBL5083778";"";"None";"439.54";"0";"4.24";"29";"CC(C)Oc1cc(Nc2cc3nc([C@](C)(O)C4CCN(C)CC4)ccc3cn2)c(F)cn1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL5048671";"Inhibition of Nano-Luc fused human full length CDK5/P35 transfected in HEK293 cells incubated for 1 hr by NanoBRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5046275";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 1.0 hr";""
"CHEMBL4281048";"";"None";"505.09";"1";"4.55";"40; JSH-150";"COCCN[C@H]1CC[C@H](Nc2cc(-c3csc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1";"IC50";"'='";"4640.0";"nM";"5.33";"";"";"UO_0000065";"10.56";"0.21";"0.78";"5.12";"0";"CHEMBL4264611";"Inhibition of recombinant full length His/GST-tagged human CDK5/p25 expressed in baculovirus expression system";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4261600";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4210771";"";"None";"379.51";"0";"3.77";"4";"CC(C)c1n[nH]c2c(NCc3ccccc3)nc(NC3CCCCC3N)nc12";"IC50";"'='";"440.0";"nM";"6.36";"";"";"UO_0000065";"16.75";"0.31";"2.59";"6.08";"0";"CHEMBL4186953";"Inhibition of recombinant human full length N-terminal GST/His6-tagged CDK5 (M1 to P292 residues)/N-terminal His6-tagged p25NCK (A104 to R307 residues) expressed in Sf9 insect cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4184194";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";""
"CHEMBL5081712";"";"None";"362.48";"0";"3.92";"11";"CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4ccccc4)cc3n2)CC1";"IC50";"'='";"0.6";"nM";"9.22";"";"";"UO_0000065";"25.44";"0.47";"5.30";"15.05";"0";"CHEMBL5048662";"Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5046275";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 1.5 hr";"INHIBITOR"
"CHEMBL5080361";"";"None";"447.56";"1";"5.06";"34";"CC(C)c1cc(Nc2cc3nc([C@](C)(O)C4CCN(C)CC4)ccc3cn2)c(F)cc1C#N";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"20.11";"0.37";"3.94";"10.58";"0";"CHEMBL5048662";"Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5046275";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 1.5 hr";"INHIBITOR"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"SCH727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"67.0";"nM";"7.17";"";"";"UO_0000065";"18.09";"0.34";"4.89";"7.74";"0";"CHEMBL4386149";"Inhibition of recombinant human full-length N-terminal GST-His6 fused CDK5 (M1 to P292 residues)/N-terminal His6-tagged p25 (A104 to R307 residues) expressed in baculovirus infected Sf9 insect cells using histone H1 as substrate measured in presence of [gamma-33P]ATP";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4385606";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3308860";"";""
"CHEMBL405074";"MERIOLIN 7";"None";"285.31";"0";"1.63";"1h, meriolin 7";"COCCOc1ccnc2[nH]cc(-c3ccnc(N)n3)c12";"IC50";"'='";"14000.0";"nM";"4.85";"";"";"UO_0000065";"17.01";"0.32";"3.22";"4.91";"0";"CHEMBL947133";"Inhibition of recombinant GST-CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1141564";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL4860515";"";"None";"333.37";"0";"3.66";"7";"CN(C)c1nccn2c(-c3cccnc3)c(-c3ccc(F)cc3)nc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4814490";"Inhibition of human recombinant CDK5/ p25 expressed in bacterial expression system using histone H1 as substrate in presence of ATP measured after 30 mins by ADP-Glo assay";"A";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4813913";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 0.5 hr";""
"CHEMBL4848621";"";"None";"334.36";"0";"3.06";"8";"CN(C)c1nccn2c(-c3cncnc3)c(-c3ccc(F)cc3)nc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4814490";"Inhibition of human recombinant CDK5/ p25 expressed in bacterial expression system using histone H1 as substrate in presence of ATP measured after 30 mins by ADP-Glo assay";"A";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4813913";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 0.5 hr";""
"CHEMBL3735025";"";"None";"446.56";"0";"4.88";"16i";"CN1CCN(c2ccc3nc(-c4ccc(-c5ccccc5)cc4)c(-c4ccncc4)n3n2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3736772";"Inhibition of human recombinant CDK5/P25 expressed in Escherichia coli using histone H1 substrate after 30 mins by scintillation and luminescence counting method in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3734718";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL4434651";"";"None";"225.30";"0";"3.10";"Hit-1";"c1ccc(Nc2ncc3c(n2)CCCC3)cc1";"IC50";"'='";"1760.0";"nM";"5.75";"";"";"UO_0000065";"25.54";"0.46";"2.65";"15.22";"0";"CHEMBL4397865";"Inhibition of recombinant full length N-terminal GST tagged human CDK5/p25 expressed in baculovirus infected sf9 cells using histone H1 as substrate measured after 60 mins in presence of ATP by ADP-Glo kinase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4396883";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"CHEMBL3308860";"";""
"CHEMBL4099804";"";"None";"381.82";"0";"4.43";"3e";"COc1cc2ncnc(Nc3cc(-c4ccc(Cl)cc4)[nH]n3)c2cc1OC";"IC50";"'<'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4022011";"Inhibition of recombinant human CDK5/p25 expressed in Escherichia coli using histone H1 as substrate after 30 mins in presence of ATP by scintillation counting method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4020763";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";""
"CHEMBL3736103";"";"None";"450.55";"0";"4.37";"16g";"COc1ccc2c(-c3nc4ccc(N5CCN(C)CC5)nn4c3-c3ccncc3)cccc2c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3736772";"Inhibition of human recombinant CDK5/P25 expressed in Escherichia coli using histone H1 substrate after 30 mins by scintillation and luminescence counting method in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3734718";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL3734840";"";"None";"483.58";"0";"2.68";"24a";"CN1CCN(c2ccc3nc(-c4ccc(C(=O)N5CCOCC5)cc4)c(-c4ccncc4)n3n2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3736772";"Inhibition of human recombinant CDK5/P25 expressed in Escherichia coli using histone H1 substrate after 30 mins by scintillation and luminescence counting method in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3734718";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL4070204";"";"None";"287.28";"0";"1.82";"3a";"COc1cc2ncnc(Nc3cc(O)[nH]n3)c2cc1OC";"IC50";"'<'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4022011";"Inhibition of recombinant human CDK5/p25 expressed in Escherichia coli using histone H1 as substrate after 30 mins in presence of ATP by scintillation counting method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4020763";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";""
"CHEMBL5080566";"";"None";"490.58";"0";"3.77";"24";"CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4cc(N5CCOCC5)c(C#N)cc4F)cc3n2)CC1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"17.73";"0.33";"4.93";"8.92";"0";"CHEMBL5048662";"Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5046275";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 1.5 hr";"INHIBITOR"
"CHEMBL5088595";"";"None";"409.51";"0";"4.02";"31";"CCc1cc(Nc2cc3nc([C@](C)(O)C4CCN(C)CC4)ccc3cn2)c(F)cn1";"IC50";"'='";"0.9";"nM";"9.05";"";"";"UO_0000065";"22.09";"0.41";"5.03";"12.20";"0";"CHEMBL5048662";"Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5046275";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 1.5 hr";"INHIBITOR"
"CHEMBL4875986";"";"None";"380.45";"0";"3.78";"17";"CSc1nccc(-c2c(-c3ccc(F)cc3)nc3c(N(C)C)nccn23)n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4814500";"Inhibition of human recombinant CDK5/ p25 expressed in bacterial expression system using histone H1 as substrate in presence of [gamma-33P]ATP by radiometric assay";"A";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4813913";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";""
